Guid,Element_Id,Type,Level,Date,Time,Version,Model
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5c8,382408,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5c9,382409,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ca,382410,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5cb,382411,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5cc,382412,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5cd,382413,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ce,382414,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5cf,382415,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d0,382416,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d1,382417,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d2,382418,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d3,382419,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d4,382420,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d5,382421,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d6,382422,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d7,382423,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d8,382424,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5d9,382425,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5da,382426,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5db,382427,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5dc,382428,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5dd,382429,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5de,382430,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5df,382431,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e0,382432,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e1,382433,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e2,382434,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e3,382435,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e4,382436,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e5,382437,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e6,382438,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e7,382439,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e8,382440,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5e9,382441,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ea,382442,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5eb,382443,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ec,382444,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ed,382445,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ee,382446,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ef,382447,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f0,382448,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f1,382449,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f2,382450,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f3,382451,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f4,382452,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f5,382453,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f6,382454,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f7,382455,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f8,382456,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5f9,382457,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5fa,382458,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5fb,382459,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5fc,382460,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5fd,382461,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5fe,382462,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d5ff,382463,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d600,382464,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d601,382465,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d602,382466,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d603,382467,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d604,382468,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d605,382469,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d606,382470,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d607,382471,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d608,382472,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d609,382473,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d60a,382474,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d60b,382475,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d60c,382476,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d60d,382477,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d60e,382478,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d60f,382479,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d610,382480,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d611,382481,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d612,382482,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d613,382483,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d614,382484,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d615,382485,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d616,382486,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d617,382487,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d618,382488,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d619,382489,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d61a,382490,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d61b,382491,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d61c,382492,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d61d,382493,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d61e,382494,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d61f,382495,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d620,382496,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d621,382497,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d622,382498,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d623,382499,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d624,382500,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d625,382501,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d626,382502,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d627,382503,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d628,382504,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d629,382505,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d62a,382506,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d62b,382507,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d62c,382508,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d62d,382509,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d62e,382510,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d62f,382511,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d630,382512,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d631,382513,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d632,382514,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d633,382515,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d634,382516,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d635,382517,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d636,382518,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d637,382519,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d638,382520,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d639,382521,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d63a,382522,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d63b,382523,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d63c,382524,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d63d,382525,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d63e,382526,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d63f,382527,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d640,382528,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d641,382529,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d642,382530,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d643,382531,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d644,382532,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d645,382533,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d646,382534,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d647,382535,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d648,382536,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d649,382537,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d64a,382538,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d64b,382539,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d64c,382540,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d64d,382541,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d64e,382542,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d64f,382543,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d650,382544,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d651,382545,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d652,382546,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d653,382547,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d654,382548,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d655,382549,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d656,382550,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d657,382551,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d658,382552,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d659,382553,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d65a,382554,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d65b,382555,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d65c,382556,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d65d,382557,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d65e,382558,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d65f,382559,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d660,382560,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d661,382561,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d662,382562,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d663,382563,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d664,382564,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d665,382565,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d666,382566,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d667,382567,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d668,382568,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d669,382569,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d66a,382570,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d66b,382571,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d66c,382572,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d66d,382573,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d66e,382574,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d66f,382575,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d670,382576,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d671,382577,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d672,382578,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d673,382579,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d674,382580,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d677,382583,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d678,382584,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d679,382585,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d67a,382586,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d67b,382587,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
6e8ade1c-5453-4ca3-b218-4f6cd1c6322f-0005d67c,382588,Road,TOR,July 19, 2023 06:48 PM,V29,PLE-TR-G12-HLD
