Guid,Element_Id,Type,Level,Date,Time,Version,Model
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9814,759828,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9815,759829,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9816,759830,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9817,759831,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9818,759832,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9819,759833,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b981a,759834,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b981b,759835,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b981c,759836,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b981d,759837,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b981e,759838,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b981f,759839,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9820,759840,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9821,759841,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9822,759842,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9823,759843,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9824,759844,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9825,759845,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9826,759846,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9827,759847,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9828,759848,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9829,759849,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b982a,759850,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b982b,759851,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b982c,759852,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b982d,759853,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b982e,759854,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b982f,759855,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9830,759856,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9831,759857,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9832,759858,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9833,759859,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9834,759860,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9835,759861,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9836,759862,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9837,759863,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9838,759864,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9839,759865,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b983a,759866,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b983b,759867,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b983c,759868,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b983d,759869,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b983e,759870,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b983f,759871,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9840,759872,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9841,759873,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9842,759874,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9843,759875,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9844,759876,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9845,759877,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9846,759878,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9847,759879,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9848,759880,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9849,759881,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b984a,759882,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b984b,759883,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b984c,759884,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b984d,759885,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b984e,759886,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b984f,759887,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9850,759888,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9851,759889,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9852,759890,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9853,759891,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9854,759892,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9855,759893,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9856,759894,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9857,759895,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9858,759896,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9859,759897,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b985a,759898,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b985b,759899,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b985c,759900,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b985d,759901,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b985e,759902,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b985f,759903,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9860,759904,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9861,759905,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9862,759906,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9863,759907,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9864,759908,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9865,759909,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9866,759910,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9867,759911,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9868,759912,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9869,759913,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b986a,759914,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b986b,759915,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b986c,759916,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b986d,759917,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b986e,759918,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b986f,759919,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9870,759920,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9871,759921,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9872,759922,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9873,759923,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9874,759924,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9875,759925,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9876,759926,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9877,759927,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9878,759928,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9879,759929,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b987a,759930,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b987b,759931,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b987c,759932,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b987d,759933,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b987e,759934,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b987f,759935,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9880,759936,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9881,759937,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9882,759938,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9883,759939,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9884,759940,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9885,759941,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9886,759942,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9887,759943,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9888,759944,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9889,759945,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b988a,759946,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b988b,759947,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b988c,759948,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b988d,759949,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b988e,759950,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b988f,759951,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9890,759952,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9891,759953,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9892,759954,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9893,759955,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9894,759956,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9895,759957,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9896,759958,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9897,759959,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9898,759960,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b9899,759961,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b989a,759962,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b989b,759963,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b989c,759964,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b989d,759965,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b989e,759966,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b989f,759967,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a0,759968,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a1,759969,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a2,759970,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a3,759971,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a4,759972,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a5,759973,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a6,759974,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a7,759975,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a8,759976,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98a9,759977,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98aa,759978,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98ab,759979,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98ac,759980,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98ad,759981,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98ae,759982,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98af,759983,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b0,759984,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b1,759985,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b2,759986,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b3,759987,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b4,759988,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b5,759989,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b6,759990,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b7,759991,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b8,759992,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98b9,759993,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98ba,759994,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98bb,759995,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98bc,759996,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98bd,759997,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98be,759998,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98bf,759999,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c0,760000,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c1,760001,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c2,760002,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c3,760003,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c4,760004,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c5,760005,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c6,760006,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
a34e4623-b70b-4bf5-a9d2-cfc8a78823cb-000b98c7,760007,Road,TOR,January 15, 2024 07:07 AM,V40,PLE-TR-G12-HLD
